run,step,split,layer,metric,value
moe32_lr3e-4_wd0.8_j3469736,2471,train,13,margin_p10,0.051751770079135895
moe32_lr3e-4_wd0.8_j3469736,2471,train,14,margin_p10,0.03522198647260666
moe32_lr3e-4_wd0.8_j3469736,2471,train,15,margin_p10,0.040828026831150055
moe32_lr3e-4_wd0.8_j3469736,2471,train,-1,mutual_information,0.3779042065143585
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,-1,effective_experts,30.465192794799805
moe32_lr3e-4_wd0.8_j3469736,2471,train,-1,entropy_conditional,0.6075409054756165
moe32_lr3e-4_wd0.8_j3469736,2471,train,0,margin_mean,0.3756234347820282
moe32_lr3e-4_wd0.8_j3469736,2471,train,1,margin_mean,0.482732355594635
moe32_lr3e-4_wd0.8_j3469736,2471,train,2,margin_mean,0.4281250536441803
moe32_lr3e-4_wd0.8_j3469736,2471,train,3,margin_mean,0.3383692502975464
moe32_lr3e-4_wd0.8_j3469736,2471,train,4,margin_mean,0.3293718099594116
moe32_lr3e-4_wd0.8_j3469736,2471,train,5,margin_mean,0.31737589836120605
moe32_lr3e-4_wd0.8_j3469736,2471,train,6,margin_mean,0.2793830931186676
moe32_lr3e-4_wd0.8_j3469736,2471,train,7,margin_mean,0.3020057678222656
moe32_lr3e-4_wd0.8_j3469736,2471,train,8,margin_mean,0.31931430101394653
moe32_lr3e-4_wd0.8_j3469736,2471,train,9,margin_mean,0.33895689249038696
moe32_lr3e-4_wd0.8_j3469736,2471,train,10,margin_mean,0.3872750699520111
moe32_lr3e-4_wd0.8_j3469736,2471,train,11,margin_mean,0.4570161700248718
moe32_lr3e-4_wd0.8_j3469736,2471,train,12,margin_mean,0.4130115509033203
moe32_lr3e-4_wd0.8_j3469736,2471,train,13,margin_mean,0.412181556224823
moe32_lr3e-4_wd0.8_j3469736,2471,train,14,margin_mean,0.35971593856811523
moe32_lr3e-4_wd0.8_j3469736,2471,train,15,margin_mean,0.375444233417511
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,0,margin_p10,0.12560129165649414
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,1,margin_p10,0.20083972811698914
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,2,margin_p10,0.1515781432390213
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,3,margin_p10,0.08508826047182083
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,4,margin_p10,0.047866277396678925
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,5,margin_p10,0.043058935552835464
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,6,margin_p10,0.02598056197166443
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,7,margin_p10,0.02864692360162735
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,8,margin_p10,0.03317784518003464
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,9,margin_p10,0.03709545359015465
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,10,margin_p10,0.04732677340507507
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,11,margin_p10,0.06969728320837021
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,12,margin_p10,0.050911687314510345
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,13,margin_p10,0.052223846316337585
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,14,margin_p10,0.034391455352306366
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,15,margin_p10,0.03892885893583298
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,-1,mutual_information,0.378324031829834
moe32_lr3e-4_wd0.8_j3469736,2471,train,0,topk_jaccard,0.7815774083137512
moe32_lr3e-4_wd0.8_j3469736,2471,train,1,topk_jaccard,0.6825531721115112
moe32_lr3e-4_wd0.8_j3469736,2471,train,2,topk_jaccard,0.6780059337615967
moe32_lr3e-4_wd0.8_j3469736,2471,train,3,topk_jaccard,0.728064239025116
moe32_lr3e-4_wd0.8_j3469736,2471,train,4,topk_jaccard,0.7437353134155273
moe32_lr3e-4_wd0.8_j3469736,2471,train,5,topk_jaccard,0.7073609828948975
moe32_lr3e-4_wd0.8_j3469736,2471,train,6,topk_jaccard,0.6964433789253235
moe32_lr3e-4_wd0.8_j3469736,2471,train,7,topk_jaccard,0.673648476600647
moe32_lr3e-4_wd0.8_j3469736,2471,train,8,topk_jaccard,0.6560277938842773
moe32_lr3e-4_wd0.8_j3469736,2471,train,9,topk_jaccard,0.6408626437187195
moe32_lr3e-4_wd0.8_j3469736,2471,train,10,topk_jaccard,0.6241627335548401
moe32_lr3e-4_wd0.8_j3469736,2471,train,11,topk_jaccard,0.5843018889427185
moe32_lr3e-4_wd0.8_j3469736,2471,train,12,topk_jaccard,0.5974494218826294
moe32_lr3e-4_wd0.8_j3469736,2471,train,13,topk_jaccard,0.5774329900741577
moe32_lr3e-4_wd0.8_j3469736,2471,train,14,topk_jaccard,0.570103108882904
moe32_lr3e-4_wd0.8_j3469736,2471,train,15,topk_jaccard,0.5483240485191345
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,-1,entropy_conditional,0.6072255373001099
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,0,margin_mean,0.3845956325531006
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,1,margin_mean,0.48534101247787476
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,2,margin_mean,0.43011748790740967
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,3,margin_mean,0.3389297127723694
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,4,margin_mean,0.33268073201179504
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,5,margin_mean,0.3194406032562256
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,6,margin_mean,0.2824588418006897
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,7,margin_mean,0.29440584778785706
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,8,margin_mean,0.31598377227783203
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,9,margin_mean,0.3479040265083313
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,10,margin_mean,0.39352288842201233
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,11,margin_mean,0.46206140518188477
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,12,margin_mean,0.40434718132019043
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,13,margin_mean,0.415120393037796
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,14,margin_mean,0.35984259843826294
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,15,margin_mean,0.36886516213417053
moe32_lr3e-4_wd0.8_j3469736,2471,train,0,max_load_frac,0.036540985107421875
moe32_lr3e-4_wd0.8_j3469736,2471,train,1,max_load_frac,0.04026222229003906
moe32_lr3e-4_wd0.8_j3469736,2471,train,2,max_load_frac,0.03780555725097656
moe32_lr3e-4_wd0.8_j3469736,2471,train,3,max_load_frac,0.0377349853515625
moe32_lr3e-4_wd0.8_j3469736,2471,train,4,max_load_frac,0.03825950622558594
moe32_lr3e-4_wd0.8_j3469736,2471,train,5,max_load_frac,0.04052543640136719
moe32_lr3e-4_wd0.8_j3469736,2471,train,6,max_load_frac,0.03813743591308594
moe32_lr3e-4_wd0.8_j3469736,2471,train,7,max_load_frac,0.03890228271484375
moe32_lr3e-4_wd0.8_j3469736,2471,train,8,max_load_frac,0.04029083251953125
moe32_lr3e-4_wd0.8_j3469736,2471,train,9,max_load_frac,0.04257774353027344
moe32_lr3e-4_wd0.8_j3469736,2471,train,10,max_load_frac,0.041194915771484375
moe32_lr3e-4_wd0.8_j3469736,2471,train,11,max_load_frac,0.0413055419921875
moe32_lr3e-4_wd0.8_j3469736,2471,train,12,max_load_frac,0.03766059875488281
moe32_lr3e-4_wd0.8_j3469736,2471,train,13,max_load_frac,0.03707313537597656
moe32_lr3e-4_wd0.8_j3469736,2471,train,14,max_load_frac,0.04088401794433594
moe32_lr3e-4_wd0.8_j3469736,2471,train,15,max_load_frac,0.037944793701171875
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,0,topk_jaccard,0.779965341091156
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,1,topk_jaccard,0.678253173828125
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,2,topk_jaccard,0.6760020852088928
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,3,topk_jaccard,0.7321312427520752
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,4,topk_jaccard,0.746674120426178
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,5,topk_jaccard,0.7117018699645996
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,6,topk_jaccard,0.7000746130943298
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,7,topk_jaccard,0.6783788800239563
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,8,topk_jaccard,0.6565934419631958
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,9,topk_jaccard,0.6421973705291748
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,10,topk_jaccard,0.6198304295539856
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,11,topk_jaccard,0.5840774774551392
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,12,topk_jaccard,0.5965072512626648
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,13,topk_jaccard,0.5792547464370728
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,14,topk_jaccard,0.5692413449287415
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,15,topk_jaccard,0.5496940612792969
moe32_lr3e-4_wd0.8_j3469736,2471,train,0,top1_agreement,0.9687652587890625
moe32_lr3e-4_wd0.8_j3469736,2471,train,1,top1_agreement,0.966827392578125
moe32_lr3e-4_wd0.8_j3469736,2471,train,2,top1_agreement,0.9854888916015625
moe32_lr3e-4_wd0.8_j3469736,2471,train,3,top1_agreement,0.9530181884765625
moe32_lr3e-4_wd0.8_j3469736,2471,train,4,top1_agreement,0.9066162109375
moe32_lr3e-4_wd0.8_j3469736,2471,train,5,top1_agreement,0.889556884765625
moe32_lr3e-4_wd0.8_j3469736,2471,train,6,top1_agreement,0.8244171142578125
moe32_lr3e-4_wd0.8_j3469736,2471,train,7,top1_agreement,0.8226470947265625
moe32_lr3e-4_wd0.8_j3469736,2471,train,8,top1_agreement,0.8144683837890625
moe32_lr3e-4_wd0.8_j3469736,2471,train,9,top1_agreement,0.8053436279296875
moe32_lr3e-4_wd0.8_j3469736,2471,train,10,top1_agreement,0.82830810546875
moe32_lr3e-4_wd0.8_j3469736,2471,train,11,top1_agreement,0.859649658203125
moe32_lr3e-4_wd0.8_j3469736,2471,train,12,top1_agreement,0.8182830810546875
moe32_lr3e-4_wd0.8_j3469736,2471,train,13,top1_agreement,0.8041229248046875
moe32_lr3e-4_wd0.8_j3469736,2471,train,14,top1_agreement,0.7640838623046875
moe32_lr3e-4_wd0.8_j3469736,2471,train,15,top1_agreement,0.78466796875
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,0,max_load_frac,0.035694122314453125
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,1,max_load_frac,0.03721809387207031
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,2,max_load_frac,0.03863716125488281
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,3,max_load_frac,0.03815269470214844
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,4,max_load_frac,0.03954887390136719
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,5,max_load_frac,0.0412139892578125
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,6,max_load_frac,0.036846160888671875
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,7,max_load_frac,0.03653717041015625
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,8,max_load_frac,0.03882598876953125
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,9,max_load_frac,0.0426177978515625
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,10,max_load_frac,0.03955650329589844
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,11,max_load_frac,0.043987274169921875
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,12,max_load_frac,0.03713798522949219
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,13,max_load_frac,0.03874778747558594
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,14,max_load_frac,0.03879356384277344
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,15,max_load_frac,0.03763389587402344
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,0,top1_agreement,0.9721221923828125
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,1,top1_agreement,0.967529296875
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,2,top1_agreement,0.988067626953125
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,3,top1_agreement,0.957000732421875
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,4,top1_agreement,0.9112548828125
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,5,top1_agreement,0.89691162109375
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,6,top1_agreement,0.8266143798828125
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,7,top1_agreement,0.8198394775390625
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,8,top1_agreement,0.8129119873046875
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,9,top1_agreement,0.81378173828125
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,10,top1_agreement,0.8312225341796875
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,11,top1_agreement,0.8605499267578125
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,12,top1_agreement,0.8149871826171875
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,13,top1_agreement,0.8117828369140625
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,14,top1_agreement,0.7636566162109375
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,15,top1_agreement,0.7859039306640625
moe32_lr3e-4_wd0.8_j3469736,2471,train,0,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,0,entropy_marginal,0.9862473607063293
moe32_lr3e-4_wd0.8_j3469736,2471,train,1,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,1,entropy_marginal,0.951876163482666
moe32_lr3e-4_wd0.8_j3469736,2471,train,2,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,2,entropy_marginal,0.9512970447540283
moe32_lr3e-4_wd0.8_j3469736,2471,train,3,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,3,entropy_marginal,0.9777388572692871
moe32_lr3e-4_wd0.8_j3469736,2471,train,4,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,4,entropy_marginal,0.9857579469680786
moe32_lr3e-4_wd0.8_j3469736,2471,train,5,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,5,entropy_marginal,0.988534688949585
moe32_lr3e-4_wd0.8_j3469736,2471,train,6,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,6,entropy_marginal,0.9904545545578003
moe32_lr3e-4_wd0.8_j3469736,2471,train,7,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,7,entropy_marginal,0.9925550818443298
moe32_lr3e-4_wd0.8_j3469736,2471,train,8,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,8,entropy_marginal,0.9910517930984497
moe32_lr3e-4_wd0.8_j3469736,2471,train,9,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,9,entropy_marginal,0.9916629791259766
moe32_lr3e-4_wd0.8_j3469736,2471,train,10,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,10,entropy_marginal,0.9935306906700134
moe32_lr3e-4_wd0.8_j3469736,2471,train,11,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,11,entropy_marginal,0.9923027157783508
moe32_lr3e-4_wd0.8_j3469736,2471,train,12,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,12,entropy_marginal,0.9929398894309998
moe32_lr3e-4_wd0.8_j3469736,2471,train,13,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,13,entropy_marginal,0.989717960357666
moe32_lr3e-4_wd0.8_j3469736,2471,train,14,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,14,entropy_marginal,0.9961039423942566
moe32_lr3e-4_wd0.8_j3469736,2471,train,15,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,train,15,entropy_marginal,0.9953500628471375
moe32_lr3e-4_wd0.8_j3469736,2471,train,0,effective_experts,30.510557174682617
moe32_lr3e-4_wd0.8_j3469736,2471,train,1,effective_experts,27.084224700927734
moe32_lr3e-4_wd0.8_j3469736,2471,train,2,effective_experts,27.02992057800293
moe32_lr3e-4_wd0.8_j3469736,2471,train,3,effective_experts,29.623992919921875
moe32_lr3e-4_wd0.8_j3469736,2471,train,4,effective_experts,30.458850860595703
moe32_lr3e-4_wd0.8_j3469736,2471,train,5,effective_experts,30.753387451171875
moe32_lr3e-4_wd0.8_j3469736,2471,train,6,effective_experts,30.958696365356445
moe32_lr3e-4_wd0.8_j3469736,2471,train,7,effective_experts,31.184892654418945
moe32_lr3e-4_wd0.8_j3469736,2471,train,8,effective_experts,31.02284049987793
moe32_lr3e-4_wd0.8_j3469736,2471,train,9,effective_experts,31.088623046875
moe32_lr3e-4_wd0.8_j3469736,2471,train,10,effective_experts,31.290510177612305
moe32_lr3e-4_wd0.8_j3469736,2471,train,11,effective_experts,31.157629013061523
moe32_lr3e-4_wd0.8_j3469736,2471,train,12,effective_experts,31.226511001586914
moe32_lr3e-4_wd0.8_j3469736,2471,train,13,effective_experts,30.879762649536133
moe32_lr3e-4_wd0.8_j3469736,2471,train,14,effective_experts,31.570817947387695
moe32_lr3e-4_wd0.8_j3469736,2471,train,15,effective_experts,31.488435745239258
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,0,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,0,entropy_marginal,0.986187756061554
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,1,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,1,entropy_marginal,0.9524562954902649
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,2,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,2,entropy_marginal,0.9544645547866821
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,3,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,3,entropy_marginal,0.9805194735527039
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,4,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,4,entropy_marginal,0.9854362607002258
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,5,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,5,entropy_marginal,0.9887319803237915
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,6,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,6,entropy_marginal,0.9909480214118958
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,7,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,7,entropy_marginal,0.9940463900566101
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,8,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,8,entropy_marginal,0.9926115870475769
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,9,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,9,entropy_marginal,0.990050196647644
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,10,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,10,entropy_marginal,0.9936435222625732
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,11,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,11,entropy_marginal,0.9904743432998657
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,12,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,12,entropy_marginal,0.9928008913993835
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,13,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,13,entropy_marginal,0.9898618459701538
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,14,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,14,entropy_marginal,0.9925193786621094
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,15,dead_expert_frac,0
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,15,entropy_marginal,0.9940404891967773
moe32_lr3e-4_wd0.8_j3469736,2471,train,0,mutual_information,0.3307834565639496
moe32_lr3e-4_wd0.8_j3469736,2471,train,1,mutual_information,0.35745978355407715
moe32_lr3e-4_wd0.8_j3469736,2471,train,2,mutual_information,0.29530683159828186
moe32_lr3e-4_wd0.8_j3469736,2471,train,3,mutual_information,0.3019743263721466
moe32_lr3e-4_wd0.8_j3469736,2471,train,4,mutual_information,0.35261282324790955
moe32_lr3e-4_wd0.8_j3469736,2471,train,5,mutual_information,0.3317420184612274
moe32_lr3e-4_wd0.8_j3469736,2471,train,6,mutual_information,0.3301723003387451
moe32_lr3e-4_wd0.8_j3469736,2471,train,7,mutual_information,0.3496110439300537
moe32_lr3e-4_wd0.8_j3469736,2471,train,8,mutual_information,0.36555567383766174
moe32_lr3e-4_wd0.8_j3469736,2471,train,9,mutual_information,0.3890775740146637
moe32_lr3e-4_wd0.8_j3469736,2471,train,10,mutual_information,0.42913633584976196
moe32_lr3e-4_wd0.8_j3469736,2471,train,11,mutual_information,0.47308555245399475
moe32_lr3e-4_wd0.8_j3469736,2471,train,12,mutual_information,0.4576705992221832
moe32_lr3e-4_wd0.8_j3469736,2471,train,13,mutual_information,0.4529856741428375
moe32_lr3e-4_wd0.8_j3469736,2471,train,14,mutual_information,0.4132598638534546
moe32_lr3e-4_wd0.8_j3469736,2471,train,15,mutual_information,0.41603368520736694
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,0,effective_experts,30.504261016845703
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,1,effective_experts,27.138734817504883
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,2,effective_experts,27.328279495239258
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,3,effective_experts,29.910858154296875
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,4,effective_experts,30.424911499023438
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,5,effective_experts,30.774425506591797
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,6,effective_experts,31.011688232421875
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,7,effective_experts,31.34649085998535
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,8,effective_experts,31.191003799438477
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,9,effective_experts,30.91534423828125
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,10,effective_experts,31.302753448486328
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,11,effective_experts,30.960819244384766
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,12,effective_experts,31.21147346496582
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,13,effective_experts,30.895166397094727
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,14,effective_experts,31.1810359954834
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,15,effective_experts,31.345848083496094
moe32_lr3e-4_wd0.8_j3469736,2471,train,0,entropy_conditional,0.6554638743400574
moe32_lr3e-4_wd0.8_j3469736,2471,train,1,entropy_conditional,0.5944163799285889
moe32_lr3e-4_wd0.8_j3469736,2471,train,2,entropy_conditional,0.6559902429580688
moe32_lr3e-4_wd0.8_j3469736,2471,train,3,entropy_conditional,0.6757645010948181
moe32_lr3e-4_wd0.8_j3469736,2471,train,4,entropy_conditional,0.6331450939178467
moe32_lr3e-4_wd0.8_j3469736,2471,train,5,entropy_conditional,0.6567926406860352
moe32_lr3e-4_wd0.8_j3469736,2471,train,6,entropy_conditional,0.6602822542190552
moe32_lr3e-4_wd0.8_j3469736,2471,train,7,entropy_conditional,0.6429440379142761
moe32_lr3e-4_wd0.8_j3469736,2471,train,8,entropy_conditional,0.6254960894584656
moe32_lr3e-4_wd0.8_j3469736,2471,train,9,entropy_conditional,0.6025853753089905
moe32_lr3e-4_wd0.8_j3469736,2471,train,10,entropy_conditional,0.5643942952156067
moe32_lr3e-4_wd0.8_j3469736,2471,train,11,entropy_conditional,0.5192171335220337
moe32_lr3e-4_wd0.8_j3469736,2471,train,12,entropy_conditional,0.5352693200111389
moe32_lr3e-4_wd0.8_j3469736,2471,train,13,entropy_conditional,0.5367323160171509
moe32_lr3e-4_wd0.8_j3469736,2471,train,14,entropy_conditional,0.582844078540802
moe32_lr3e-4_wd0.8_j3469736,2471,train,15,entropy_conditional,0.5793163776397705
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,0,mutual_information,0.33129724860191345
moe32_lr3e-4_wd0.8_j3469736,2471,heldout,1,mutual_information,0.3572252094745636
